stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:OCE71793150,Portbou,,42.4270550,3.15726100,,,1,
StopPoint:OCETrain TER-71793150,Portbou,,42.4270550,3.15726100,,,0,StopArea:OCE71793150
StopArea:OCE80142893,Appenweier,,48.5419640,7.97322100,,,1,
StopPoint:OCETrain TER-80142893,Appenweier,,48.5419640,7.97322100,,,0,StopArea:OCE80142893
StopArea:OCE80142901,Legelshurst,,48.5586170,7.91353300,,,1,
StopPoint:OCETrain TER-80142901,Legelshurst,,48.5586170,7.91353300,,,0,StopArea:OCE80142901
StopArea:OCE80142919,Kork,,48.5702000,7.87440000,,,1,
StopPoint:OCETrain TER-80142919,Kork,,48.5702000,7.87440000,,,0,StopArea:OCE80142919
StopArea:OCE80142927,Kehl,,48.5765840,7.80648000,,,1,
StopPoint:OCECar TER-80142927,Kehl,,48.5765840,7.80648000,,,0,StopArea:OCE80142927
StopPoint:OCETrain TER-80142927,Kehl,,48.5765840,7.80648000,,,0,StopArea:OCE80142927
StopArea:OCE80143099,Offenburg,,48.4765000,7.94680000,,,1,
StopPoint:OCETrain TER-80143099,Offenburg,,48.4765000,7.94680000,,,0,StopArea:OCE80143099
StopArea:OCE80143503,Freiburg (Breisgau) Hbf,,47.9976330,7.84105200,,,1,
StopPoint:OCETrain TER-80143503,Freiburg (Breisgau) Hbf,,47.9976330,7.84105200,,,0,StopArea:OCE80143503
StopArea:OCE80144139,Muellheim (Baden),,47.8100000,7.59960000,,,1,
StopPoint:OCECar TER-80144139,Muellheim (Baden),,47.8100000,7.59960000,,,0,StopArea:OCE80144139
StopPoint:OCETrain TER-80144139,Muellheim (Baden),,47.8100000,7.59960000,,,0,StopArea:OCE80144139
StopArea:OCE80191031,Woerth (Rhein),,49.0465880,8.27106500,,,1,
StopPoint:OCETrain TER-80191031,Woerth (Rhein),,49.0465880,8.27106500,,,0,StopArea:OCE80191031
StopArea:OCE80191049,Hagenbach,,49.0163900,8.25333300,,,1,
StopPoint:OCETrain TER-80191049,Hagenbach,,49.0163900,8.25333300,,,0,StopArea:OCE80191049
StopArea:OCE80191064,Berg (Pfalz),,48.9806730,8.21276900,,,1,
StopPoint:OCETrain TER-80191064,Berg (Pfalz),,48.9806730,8.21276900,,,0,StopArea:OCE80191064
StopArea:OCE80251819,Trèves,,49.7563910,6.65191800,,,1,
StopPoint:OCETrain TER-80251819,Trèves,,49.7563910,6.65191800,,,0,StopArea:OCE80251819
StopArea:OCE80251850,Konz Mitte,,49.7003000,6.57380000,,,1,
StopPoint:OCETrain TER-80251850,Konz Mitte,,49.7003000,6.57380000,,,0,StopArea:OCE80251850
StopArea:OCE80251967,Perl,,49.4731660,6.36932000,,,1,
StopPoint:OCETrain TER-80251967,Perl,,49.4731660,6.36932000,,,0,StopArea:OCE80251967
StopArea:OCE80253914,Sarrebruck,,49.2412010,6.99069000,,,1,
StopPoint:OCECar TER-80253914,Sarrebruck,,49.2412010,6.99069000,,,0,StopArea:OCE80253914
StopPoint:OCETrain TER-80253914,Sarrebruck,,49.2412010,6.99069000,,,0,StopArea:OCE80253914
StopPoint:OCETramTrain-80253914,Sarrebruck,,49.2412010,6.99069000,,,0,StopArea:OCE80253914
StopArea:OCE80646133,Maximiliansau Im Ruesten,,49.0348700,8.27937300,,,1,
StopPoint:OCETrain TER-80646133,Maximiliansau Im Ruesten,,49.0348700,8.27937300,,,0,StopArea:OCE80646133
StopArea:OCE80646141,Neuburg (Rhein),,48.9921330,8.23822700,,,1,
StopPoint:OCETrain TER-80646141,Neuburg (Rhein),,48.9921330,8.23822700,,,0,StopArea:OCE80646141
StopArea:OCE82001000,Luxembourg,,49.5997220,6.13472200,,,1,
StopPoint:OCECar TER-82001000,Luxembourg,,49.5997220,6.13472200,,,0,StopArea:OCE82001000
StopPoint:OCETrain TER-82001000,Luxembourg,,49.5997220,6.13472200,,,0,StopArea:OCE82001000
StopArea:OCE82002370,Rodange,,49.5510350,5.84347200,,,1,
StopPoint:OCECar TER-82002370,Rodange,,49.5510350,5.84347200,,,0,StopArea:OCE82002370
StopPoint:OCETrain TER-82002370,Rodange,,49.5510350,5.84347200,,,0,StopArea:OCE82002370
StopArea:OCE82002501,Howald,,49.5803200,6.13232000,,,1,
StopPoint:OCECar TER-82002501,Howald,,49.5803200,6.13232000,,,0,StopArea:OCE82002501
StopPoint:OCETrain TER-82002501,Howald,,49.5803200,6.13232000,,,0,StopArea:OCE82002501
StopArea:OCE82006030,Bettembourg,,49.5161110,6.10111100,,,1,
StopPoint:OCECar TER-82006030,Bettembourg,,49.5161110,6.10111100,,,0,StopArea:OCE82006030
StopPoint:OCETrain TER-82006030,Bettembourg,,49.5161110,6.10111100,,,0,StopArea:OCE82006030
StopArea:OCE82007104,Luxembourg secteur Hollerich,,49.5958600,6.11878000,,,1,
StopPoint:OCETrain TER-82007104,Luxembourg secteur Hollerich,,49.5958600,6.11878000,,,0,StopArea:OCE82007104
StopArea:OCE82007146,Dippach secteur Reckange,,49.5725200,5.99512000,,,1,
StopPoint:OCETrain TER-82007146,Dippach secteur Reckange,,49.5725200,5.99512000,,,0,StopArea:OCE82007146
StopArea:OCE82007187,Bascharage secteur Sanem,,49.5585000,5.92490000,,,1,
StopPoint:OCETrain TER-82007187,Bascharage secteur Sanem,,49.5585000,5.92490000,,,0,StopArea:OCE82007187
StopArea:OCE82009300,Petange,,49.5542000,5.87860000,,,1,
StopPoint:OCETrain TER-82009300,Petange,,49.5542000,5.87860000,,,0,StopArea:OCE82009300
StopArea:OCE82260018,Bettembourg Gare,,49.5163890,6.10222200,,,1,
StopPoint:OCECar TER-82260018,Bettembourg Gare,,49.5163890,6.10222200,,,0,StopArea:OCE82260018
StopArea:OCE82916015,Lux BG Gare,,49.5986110,6.13305600,,,1,
StopPoint:OCECar TER-82916015,Lux BG Gare,,49.5986110,6.13305600,,,0,StopArea:OCE82916015
StopArea:OCE83045013,VENTIMIGLIA,,43.7924960,7.61045600,,,1,
StopPoint:OCECar TER-83045013,VENTIMIGLIA,,43.7924960,7.61045600,,,0,StopArea:OCE83045013
StopPoint:OCETrain TER-83045013,VENTIMIGLIA,,43.7924960,7.61045600,,,0,StopArea:OCE83045013
StopArea:OCE85000109,Basel SBB,,47.5474000,7.58956000,,,1,
StopPoint:OCECar TER-85000109,Basel SBB,,47.5474000,7.58956000,,,0,StopArea:OCE85000109
StopPoint:OCETrain TER-85000109,Basel SBB,,47.5474000,7.58956000,,,0,StopArea:OCE85000109
StopArea:OCE85001057,Moutier,,47.2806700,7.38105000,,,1,
StopPoint:OCETrain TER-85001057,Moutier,,47.2806700,7.38105000,,,0,StopArea:OCE85001057
StopArea:OCE85001099,Delemont,,47.3620000,7.35007000,,,1,
StopPoint:OCETrain TER-85001099,Delemont,,47.3620000,7.35007000,,,0,StopArea:OCE85001099
StopArea:OCE85001206,Courtételle,,47.3428200,7.31794000,,,1,
StopPoint:OCETrain TER-85001206,Courtételle,,47.3428200,7.31794000,,,0,StopArea:OCE85001206
StopArea:OCE85001214,Courfaivre,,47.3350800,7.29117000,,,1,
StopPoint:OCETrain TER-85001214,Courfaivre,,47.3350800,7.29117000,,,0,StopArea:OCE85001214
StopArea:OCE85001222,Bassecourt,,47.3366800,7.24685000,,,1,
StopPoint:OCETrain TER-85001222,Bassecourt,,47.3366800,7.24685000,,,0,StopArea:OCE85001222
StopArea:OCE85001230,Glovelier,,47.3352000,7.20931000,,,1,
StopPoint:OCETrain TER-85001230,Glovelier,,47.3352000,7.20931000,,,0,StopArea:OCE85001230
StopArea:OCE85001248,St-Ursanne,,47.3676900,7.16596000,,,1,
StopPoint:OCETrain TER-85001248,St-Ursanne,,47.3676900,7.16596000,,,0,StopArea:OCE85001248
StopArea:OCE85001255,Courgenay,,47.4052200,7.12421000,,,1,
StopPoint:OCETrain TER-85001255,Courgenay,,47.4052200,7.12421000,,,0,StopArea:OCE85001255
StopArea:OCE85001263,Porrentruy,,47.4209100,7.08009000,,,1,
StopPoint:OCETrain TER-85001263,Porrentruy,,47.4209100,7.08009000,,,0,StopArea:OCE85001263
StopArea:OCE85001271,Courtemaîche,,47.4558700,7.05539000,,,1,
StopPoint:OCETrain TER-85001271,Courtemaîche,,47.4558700,7.05539000,,,0,StopArea:OCE85001271
StopArea:OCE85001289,Boncourt,,47.4926300,7.01656000,,,1,
StopPoint:OCETrain TER-85001289,Boncourt,,47.4926300,7.01656000,,,0,StopArea:OCE85001289
StopArea:OCE85001412,Courchavon,,47.4397700,7.05765000,,,1,
StopPoint:OCETrain TER-85001412,Courchavon,,47.4397700,7.05765000,,,0,StopArea:OCE85001412
StopArea:OCE85001446,Buix,,47.4793300,7.02998000,,,1,
StopPoint:OCETrain TER-85001446,Buix,,47.4793300,7.02998000,,,0,StopArea:OCE85001446
StopArea:OCE85001594,Grenchen Nord,,47.1918000,7.38947000,,,1,
StopPoint:OCETrain TER-85001594,Grenchen Nord,,47.1918000,7.38947000,,,0,StopArea:OCE85001594
StopArea:OCE85010009,Zimeysa,,46.2212800,6.06572000,,,1,
StopPoint:OCETrain TER-85010009,Zimeysa,,46.2212800,6.06572000,,,0,StopArea:OCE85010009
StopArea:OCE85010017,La Plaine (Suisse),,46.1787530,5.99994400,,,1,
StopPoint:OCETrain TER-85010017,La Plaine (Suisse),,46.1787530,5.99994400,,,0,StopArea:OCE85010017
StopArea:OCE85010025,Russin,,46.1882190,6.01790800,,,1,
StopPoint:OCETrain TER-85010025,Russin,,46.1882190,6.01790800,,,0,StopArea:OCE85010025
StopArea:OCE85010033,Satigny,,46.2142400,6.03749000,,,1,
StopPoint:OCETrain TER-85010033,Satigny,,46.2142400,6.03749000,,,0,StopArea:OCE85010033
StopArea:OCE85010066,Meyrin,,46.2223500,6.07690000,,,1,
StopPoint:OCETrain TER-85010066,Meyrin,,46.2223500,6.07690000,,,0,StopArea:OCE85010066
StopArea:OCE85010074,Vernier,,46.2207190,6.09389200,,,1,
StopPoint:OCETrain TER-85010074,Vernier,,46.2207190,6.09389200,,,0,StopArea:OCE85010074
StopArea:OCE85010082,Geneve,,46.2104880,6.14208600,,,1,
StopPoint:OCETrain TER-85010082,Geneve,,46.2104880,6.14208600,,,0,StopArea:OCE85010082
StopArea:OCE85010116,Les Tuileries,,46.2499500,6.14733700,,,1,
StopPoint:OCETrain TER-85010116,Les Tuileries,,46.2499500,6.14733700,,,0,StopArea:OCE85010116
StopArea:OCE85010124,Creux-de-Genthod,,46.2637600,6.16132000,,,1,
StopPoint:OCETrain TER-85010124,Creux-de-Genthod,,46.2637600,6.16132000,,,0,StopArea:OCE85010124
StopArea:OCE85010132,Pont-Céard,,46.2873980,6.16266600,,,1,
StopPoint:OCETrain TER-85010132,Pont-Céard,,46.2873980,6.16266600,,,0,StopArea:OCE85010132
StopArea:OCE85010140,Mies,,46.2984890,6.16765500,,,1,
StopPoint:OCETrain TER-85010140,Mies,,46.2984890,6.16765500,,,0,StopArea:OCE85010140
StopArea:OCE85010157,Tannay,,46.3076450,6.18112400,,,1,
StopPoint:OCETrain TER-85010157,Tannay,,46.3076450,6.18112400,,,0,StopArea:OCE85010157
StopArea:OCE85010207,Chambésy,,46.2409450,6.14734000,,,1,
StopPoint:OCETrain TER-85010207,Chambésy,,46.2409450,6.14734000,,,0,StopArea:OCE85010207
StopArea:OCE85010215,Genthod-Bellevue,,46.2567380,6.15396100,,,1,
StopPoint:OCETrain TER-85010215,Genthod-Bellevue,,46.2567380,6.15396100,,,0,StopArea:OCE85010215
StopArea:OCE85010223,Versoix,,46.2797270,6.16574100,,,1,
StopPoint:OCETrain TER-85010223,Versoix,,46.2797270,6.16574100,,,0,StopArea:OCE85010223
StopArea:OCE85010231,Coppet,,46.3173940,6.18782700,,,1,
StopPoint:OCETrain TER-85010231,Coppet,,46.3173940,6.18782700,,,0,StopArea:OCE85010231
StopArea:OCE85011031,Vallorbe,,46.7124200,6.37057000,,,1,
StopPoint:OCECar TER-85011031,Vallorbe,,46.7124200,6.37057000,,,0,StopArea:OCE85011031
StopPoint:OCETrain TER-85011031,Vallorbe,,46.7124200,6.37057000,,,0,StopArea:OCE85011031
StopArea:OCE85042150,Travers,,46.9424100,6.67657000,,,1,
StopPoint:OCETrain TER-85042150,Travers,,46.9424100,6.67657000,,,0,StopArea:OCE85042150
StopArea:OCE85042218,Neuchatel,,46.9967300,6.93571000,,,1,
StopPoint:OCETrain TER-85042218,Neuchatel,,46.9967300,6.93571000,,,0,StopArea:OCE85042218
StopArea:OCE85043000,Biel/Bienne,,47.1328900,7.24292000,,,1,
StopPoint:OCETrain TER-85043000,Biel/Bienne,,47.1328900,7.24292000,,,0,StopArea:OCE85043000
StopArea:OCE85043141,La Chaux-de-Fonds,,47.0986500,6.82603000,,,1,
StopPoint:OCETrain TER-85043141,La Chaux-de-Fonds,,47.0986500,6.82603000,,,0,StopArea:OCE85043141
StopArea:OCE85043158,Le Crêt-du-Locle,,47.0776000,6.78519000,,,1,
StopPoint:OCETrain TER-85043158,Le Crêt-du-Locle,,47.0776000,6.78519000,,,0,StopArea:OCE85043158
StopArea:OCE85043166,Le Locle,,47.0578600,6.74616000,,,1,
StopPoint:OCECar TER-85043166,Le Locle,,47.0578600,6.74616000,,,0,StopArea:OCE85043166
StopPoint:OCETrain TER-85043166,Le Locle,,47.0578600,6.74616000,,,0,StopArea:OCE85043166
StopArea:OCE85161554,Lancy-Pont-Rouge,,46.1872200,6.12555600,,,1,
StopPoint:OCETrain TER-85161554,Lancy-Pont-Rouge,,46.1872200,6.12555600,,,0,StopArea:OCE85161554
StopArea:OCE85162727,Genève-Champel,,46.1922470,6.15354000,,,1,
StopPoint:OCETrain TER-85162727,Genève-Champel,,46.1922470,6.15354000,,,0,StopArea:OCE85162727
StopArea:OCE85162735,Genève-Eaux-Vives,,46.2014550,6.16652100,,,1,
StopPoint:OCETrain TER-85162735,Genève-Eaux-Vives,,46.2014550,6.16652100,,,0,StopArea:OCE85162735
StopArea:OCE85162750,Chêne-Bourg,,46.1966030,6.19734600,,,1,
StopPoint:OCETrain TER-85162750,Chêne-Bourg,,46.1966030,6.19734600,,,0,StopArea:OCE85162750
StopArea:OCE85162834,Genève-Sécheron,,46.2224400,6.14456100,,,1,
StopPoint:OCETrain TER-85162834,Genève-Sécheron,,46.2224400,6.14456100,,,0,StopArea:OCE85162834
StopArea:OCE85171421,Lancy-Bachet,,46.1743160,6.12940500,,,1,
StopPoint:OCETrain TER-85171421,Lancy-Bachet,,46.1743160,6.12940500,,,0,StopArea:OCE85171421
StopArea:OCE87003483,Locminé,,47.8836110,-2.8325000,,,1,
StopPoint:OCECar-87003483,Locminé,,47.8836110,-2.8325000,,,0,StopArea:OCE87003483
StopArea:OCE87005397,Cany-Barville,,49.7886110,0.63777800,,,1,
StopPoint:OCECar TER-87005397,Cany-Barville,,49.7886110,0.63777800,,,0,StopArea:OCE87005397
StopArea:OCE87007146,Saint-Valéry-en-Caux Port,,49.8675000,0.71166700,,,1,
StopPoint:OCECar TER-87007146,Saint-Valéry-en-Caux Port,,49.8675000,0.71166700,,,0,StopArea:OCE87007146
StopArea:OCE87009696,La Douzillère,,47.3387920,0.65296200,,,1,
StopPoint:OCETrain TER-87009696,La Douzillère,,47.3387920,0.65296200,,,0,StopArea:OCE87009696
StopArea:OCE87009712,Saint-Vaast-Dieppedalle,,49.7558330,0.72138900,,,1,
StopPoint:OCECar TER-87009712,Saint-Vaast-Dieppedalle,,49.7558330,0.72138900,,,0,StopArea:OCE87009712
StopArea:OCE87024380,Le Puy-en-Velay Lafayette,,45.0441670,3.88000000,,,1,
StopPoint:OCECar TER-87024380,Le Puy-en-Velay Lafayette,,45.0441670,3.88000000,,,0,StopArea:OCE87024380
StopArea:OCE87107409,Vignory Centre,,48.2783330,5.10138900,,,1,
StopPoint:OCECar TER-87107409,Vignory Centre,,48.2783330,5.10138900,,,0,StopArea:OCE87107409
StopArea:OCE87107417,Chaumont Hôpital,,48.1198820,5.13940800,,,1,
StopPoint:OCECar TER-87107417,Chaumont Hôpital,,48.1198820,5.13940800,,,0,StopArea:OCE87107417
StopArea:OCE87107425,Bologne Salle des Fêtes,,48.1997220,5.14138900,,,1,
StopPoint:OCECar TER-87107425,Bologne Salle des Fêtes,,48.1997220,5.14138900,,,0,StopArea:OCE87107425
StopArea:OCE87107433,Soncourt,,48.2522220,5.11694400,,,1,
StopPoint:OCECar TER-87107433,Soncourt,,48.2522220,5.11694400,,,0,StopArea:OCE87107433
StopArea:OCE87107458,Gudmont-Centre,,48.3425000,5.13694400,,,1,
StopPoint:OCECar TER-87107458,Gudmont-Centre,,48.3425000,5.13694400,,,0,StopArea:OCE87107458
StopArea:OCE87107466,Eurville Mairie,,48.5852970,5.03725000,,,1,
StopPoint:OCECar TER-87107466,Eurville Mairie,,48.5852970,5.03725000,,,0,StopArea:OCE87107466
StopArea:OCE87107474,Saint-Dizier Godard-Jeanson,,48.6314070,4.95030400,,,1,
StopPoint:OCECar TER-87107474,Saint-Dizier Godard-Jeanson,,48.6314070,4.95030400,,,0,StopArea:OCE87107474
StopArea:OCE87107482,Chatonrupt,,48.4888890,5.12750000,,,1,
StopPoint:OCECar TER-87107482,Chatonrupt,,48.4888890,5.12750000,,,0,StopArea:OCE87107482
StopArea:OCE87107490,Fronville Lotissement,,48.4047220,5.15472200,,,1,
StopPoint:OCECar TER-87107490,Fronville Lotissement,,48.4047220,5.15472200,,,0,StopArea:OCE87107490
StopArea:OCE87107508,Marnaval Église,,48.6253500,4.99012100,,,1,
StopPoint:OCECar TER-87107508,Marnaval Église,,48.6253500,4.99012100,,,0,StopArea:OCE87107508
StopArea:OCE87108829,Sedan Place Calonne,,49.6997220,4.94416700,,,1,
StopPoint:OCECar TER-87108829,Sedan Place Calonne,,49.6997220,4.94416700,,,0,StopArea:OCE87108829
StopArea:OCE87109306,Lille Centre Hospitalier Régional,,50.6145370,3.03409300,,,1,
StopPoint:OCETrain TER-87109306,Lille Centre Hospitalier Régional,,50.6145370,3.03409300,,,0,StopArea:OCE87109306
StopArea:OCE87110288,Joué-lès-Tours Gamard,,47.3489130,0.66422200,,,1,
StopPoint:OCECar-87110288,Joué-lès-Tours Gamard,,47.3489130,0.66422200,,,0,StopArea:OCE87110288
StopArea:OCE87110296,Azay-le-Rideau Mairie,,47.2623320,0.46613800,,,1,
StopPoint:OCECar-87110296,Azay-le-Rideau Mairie,,47.2623320,0.46613800,,,0,StopArea:OCE87110296
StopArea:OCE87110320,Neuillé-Pont-Pierre Av Gal de Gaulle,,47.5470450,0.55156900,,,1,
StopPoint:OCECar-87110320,Neuillé-Pont-Pierre Av Gal de Gaulle,,47.5470450,0.55156900,,,0,StopArea:OCE87110320
StopArea:OCE87110338,Saint-Christophe-sur-le-Nais,,47.6158030,0.47523100,,,1,
StopPoint:OCECar-87110338,Saint-Christophe-sur-le-Nais,,47.6158030,0.47523100,,,0,StopArea:OCE87110338
StopArea:OCE87110346,Ervy-le-Châtel Halles,,48.0417700,3.91130000,,,1,
StopPoint:OCECar TER-87110346,Ervy-le-Châtel Halles,,48.0417700,3.91130000,,,0,StopArea:OCE87110346
StopArea:OCE87110361,Villeneuve-au-Chemin,,48.0900000,3.85138900,,,1,
StopPoint:OCECar TER-87110361,Villeneuve-au-Chemin,,48.0900000,3.85138900,,,0,StopArea:OCE87110361
StopArea:OCE87110379,Fays-la-Chapelle,,48.1297220,4.01888900,,,1,
StopPoint:OCECar TER-87110379,Fays-la-Chapelle,,48.1297220,4.01888900,,,0,StopArea:OCE87110379
StopArea:OCE87111864,Balsièges Bourg,,44.4822760,3.45686300,,,1,
StopPoint:OCETrain TER-87111864,Balsièges Bourg,,44.4822760,3.45686300,,,0,StopArea:OCE87111864
StopArea:OCE87112326,Carignan Rue de la Paix,,49.6358330,5.16055600,,,1,
StopPoint:OCECar TER-87112326,Carignan Rue de la Paix,,49.6358330,5.16055600,,,0,StopArea:OCE87112326
StopArea:OCE87112334,Wé,,49.6408330,5.15388900,,,1,
StopPoint:OCECar TER-87112334,Wé,,49.6408330,5.15388900,,,0,StopArea:OCE87112334
StopArea:OCE87112342,Fromy,,49.5963890,5.24944400,,,1,
StopPoint:OCECar TER-87112342,Fromy,,49.5963890,5.24944400,,,0,StopArea:OCE87112342
StopArea:OCE87112714,Margut,,49.5852780,5.26527800,,,1,
StopPoint:OCECar TER-87112714,Margut,,49.5852780,5.26527800,,,0,StopArea:OCE87112714
StopArea:OCE87112771,Saint-Hilaire-sous-Romilly,,48.5158330,3.65611100,,,1,
StopPoint:OCECar TER-87112771,Saint-Hilaire-sous-Romilly,,48.5158330,3.65611100,,,0,StopArea:OCE87112771
StopArea:OCE87113001,Paris Est,,48.8770980,2.35949000,,,1,
StopPoint:OCECar TER-87113001,Paris Est,,48.8770980,2.35949000,,,0,StopArea:OCE87113001
StopPoint:OCETrain TER-87113001,Paris Est,,48.8770980,2.35949000,,,0,StopArea:OCE87113001
StopArea:OCE87115337,Azay-sur-Indre Le Paradis,,47.2146710,0.94077900,,,1,
StopPoint:OCECar-87115337,Azay-sur-Indre Le Paradis,,47.2146710,0.94077900,,,0,StopArea:OCE87115337
StopArea:OCE87116137,Longueville,,48.5137030,3.24982200,,,1,
StopPoint:OCETrain TER-87116137,Longueville,,48.5137030,3.24982200,,,0,StopArea:OCE87116137
StopArea:OCE87116293,Vaires - Torcy,,48.8750220,2.63990800,,,1,
StopPoint:OCETrain TER-87116293,Vaires - Torcy,,48.8750220,2.63990800,,,0,StopArea:OCE87116293
StopArea:OCE87116517,La Ferté-sous-Jouarre,,48.9507500,3.12547600,,,1,
StopPoint:OCETrain TER-87116517,La Ferté-sous-Jouarre,,48.9507500,3.12547600,,,0,StopArea:OCE87116517
StopArea:OCE87116582,Château-Thierry,,49.0379140,3.40941500,,,1,
StopPoint:OCECar TER-87116582,Château-Thierry,,49.0379140,3.40941500,,,0,StopArea:OCE87116582
StopPoint:OCETrain TER-87116582,Château-Thierry,,49.0379140,3.40941500,,,0,StopArea:OCE87116582
StopArea:OCE87117119,Auxon Église,,48.1030560,3.91833300,,,1,
StopPoint:OCECar TER-87117119,Auxon Église,,48.1030560,3.91833300,,,0,StopArea:OCE87117119
StopArea:OCE87117440,Martigny-Les-Gerbonvaux Centre,,48.4448160,5.79273700,,,1,
StopPoint:OCECar TER-87117440,Martigny-Les-Gerbonvaux Centre,,48.4448160,5.79273700,,,0,StopArea:OCE87117440
StopArea:OCE87117457,Autreville Centre,,48.4840540,5.84908800,,,1,
StopPoint:OCECar TER-87117457,Autreville Centre,,48.4840540,5.84908800,,,0,StopArea:OCE87117457
StopArea:OCE87117465,Allamps E.S.A.T,,48.5427680,5.79681200,,,1,
StopPoint:OCECar TER-87117465,Allamps E.S.A.T,,48.5427680,5.79681200,,,0,StopArea:OCE87117465
StopArea:OCE87117499,Hestroff Eglise,,49.2622680,6.43366700,,,1,
StopPoint:OCECar TER-87117499,Hestroff Eglise,,49.2622680,6.43366700,,,0,StopArea:OCE87117499
StopArea:OCE87117507,Vaudreching Bernanos,,49.2850290,6.52444900,,,1,
StopPoint:OCECar TER-87117507,Vaudreching Bernanos,,49.2850290,6.52444900,,,0,StopArea:OCE87117507
StopArea:OCE87117515,Alzing Rue de Brettnach,,49.2789660,6.55220700,,,1,
StopPoint:OCECar TER-87117515,Alzing Rue de Brettnach,,49.2789660,6.55220700,,,0,StopArea:OCE87117515
StopArea:OCE87117523,Hargarten-aux-Mines Rue Principale,,49.2252950,6.60919600,,,1,
StopPoint:OCECar TER-87117523,Hargarten-aux-Mines Rue Principale,,49.2252950,6.60919600,,,0,StopArea:OCE87117523
StopArea:OCE87117598,Montigny-sur-Chiers Eglise,,49.4787580,5.66959700,,,1,
StopPoint:OCECar TER-87117598,Montigny-sur-Chiers Eglise,,49.4787580,5.66959700,,,0,StopArea:OCE87117598
StopArea:OCE87117606,Lexy Carrefour,,49.4989980,5.72719200,,,1,
StopPoint:OCECar TER-87117606,Lexy Carrefour,,49.4989980,5.72719200,,,0,StopArea:OCE87117606
StopArea:OCE87117689,Hertzing Centre,,48.6864490,6.95078400,,,1,
StopPoint:OCECar TER-87117689,Hertzing Centre,,48.6864490,6.95078400,,,0,StopArea:OCE87117689
StopArea:OCE87117697,Bébing Route Nationale,,48.7116680,6.99845900,,,1,
StopPoint:OCECar TER-87117697,Bébing Route Nationale,,48.7116680,6.99845900,,,0,StopArea:OCE87117697
StopArea:OCE87117903,Bouilly Mairie,,48.1936110,3.99861100,,,1,
StopPoint:OCECar TER-87117903,Bouilly Mairie,,48.1936110,3.99861100,,,0,StopArea:OCE87117903
StopArea:OCE87117911,Chamoy-Carrefour D1/D23,,48.1169440,3.97305600,,,1,
StopPoint:OCECar TER-87117911,Chamoy-Carrefour D1/D23,,48.1169440,3.97305600,,,0,StopArea:OCE87117911
StopArea:OCE87117929,Jeugny Église,,48.1302780,4.03638900,,,1,
StopPoint:OCECar TER-87117929,Jeugny Église,,48.1302780,4.03638900,,,0,StopArea:OCE87117929
StopArea:OCE87117937,Montigny-les-Monts Mairie,,48.1033330,3.94611100,,,1,
StopPoint:OCECar TER-87117937,Montigny-les-Monts Mairie,,48.1033330,3.94611100,,,0,StopArea:OCE87117937
StopArea:OCE87117952,Saint-Jean-de-Bonneval Église,,48.1716670,4.04888900,,,1,
StopPoint:OCECar TER-87117952,Saint-Jean-de-Bonneval Église,,48.1716670,4.04888900,,,0,StopArea:OCE87117952
StopArea:OCE87117960,Saint-Phal Monument aux Morts,,48.1205560,3.99638900,,,1,
StopPoint:OCECar TER-87117960,Saint-Phal Monument aux Morts,,48.1205560,3.99638900,,,0,StopArea:OCE87117960
StopArea:OCE87117978,Villery,,48.1711110,4.01861100,,,1,
StopPoint:OCECar TER-87117978,Villery,,48.1711110,4.01861100,,,0,StopArea:OCE87117978
StopArea:OCE87117994,Brienon-sur-Armançon Mairie,,47.9919440,3.61694400,,,1,
StopPoint:OCECar TER-87117994,Brienon-sur-Armançon Mairie,,47.9919440,3.61694400,,,0,StopArea:OCE87117994
StopArea:OCE87118000,Troyes,,48.2966480,4.06425900,,,1,
StopPoint:OCECar TER-87118000,Troyes,,48.2966480,4.06425900,,,0,StopArea:OCE87118000
StopPoint:OCETrain TER-87118000,Troyes,,48.2966480,4.06425900,,,0,StopArea:OCE87118000
StopArea:OCE87118067,Saint-Lyé Eglise,,48.3588100,3.99914700,,,1,
StopPoint:OCECar TER-87118067,Saint-Lyé Eglise,,48.3588100,3.99914700,,,0,StopArea:OCE87118067
StopArea:OCE87118075,Payns Mairie,,48.3821130,3.97772700,,,1,
StopPoint:OCECar TER-87118075,Payns Mairie,,48.3821130,3.97772700,,,0,StopArea:OCE87118075
StopArea:OCE87118083,Savières  Impasse St-Phal,,48.4123400,3.94735300,,,1,
StopPoint:OCECar TER-87118083,Savières  Impasse St-Phal,,48.4123400,3.94735300,,,0,StopArea:OCE87118083
StopArea:OCE87118091,Saint-Mesmin Gare SNCF,,48.4385030,3.92366900,,,1,
StopPoint:OCECar TER-87118091,Saint-Mesmin Gare SNCF,,48.4385030,3.92366900,,,0,StopArea:OCE87118091
StopArea:OCE87118117,Vallant-Saint-Georges Mairie,,48.4692370,3.90388000,,,1,
StopPoint:OCECar TER-87118117,Vallant-Saint-Georges Mairie,,48.4692370,3.90388000,,,0,StopArea:OCE87118117
StopArea:OCE87118133,Châtres Salle Polyvalente,,48.5014150,3.85363700,,,1,
StopPoint:OCECar TER-87118133,Châtres Salle Polyvalente,,48.5014150,3.85363700,,,0,StopArea:OCE87118133
StopArea:OCE87118141,Maizières-la-Grande-Paroisse Eglise,,48.5114940,3.78675900,,,1,
